scrap_date,update_date,price,city,location,product_type,furnish_type,number_of_rooms,floor_number,number_of_floors,size,year_of_construction
14-Nov-20,Actualizat în 10.11.2020,25.5,Iasi,Þigarete ,Detached,Unfurnished,1,3,4,20 mp,1974
14-Nov-20,Actualizat în 31.08.2020,66.369,Iasi,Galata ,Detached,Furnished,2,1,11,58 mp,2020
14-Nov-20,Actualizat în 10.11.2020,65,Iasi,Metalurgie ,Detached,Unfurnished,2,Etaj 2,N/A,54 mp,1984
14-Nov-20,Actualizat în 11.11.2020,81,Iasi,Dacia ,Semi_detached,Unfurnished,3,7,8,74 mp,1989
14-Nov-20,Actualizat în 12.11.2020,53,Iasi,Tatarasi ,Detached,Furnished,2,7,8,58 mp,2021 (in constructie)
14-Nov-20,Actualizat în 12.11.2020,55.15,Iasi,Tatarasi ,Detached,Furnished,2,2,8,58 mp,2021 (in constructie)
14-Nov-20,Actualizat în 09.11.2020,52,Iasi,Dacia ,Detached,Unfurnished,2,2,4,48 mp,1980
14-Nov-20,Actualizat în 04.11.2020,53.5,Iasi,Cug ,Detached,N/A,2,Etaj 1,N/A,52.5 mp,2020 (in constructie)
14-Nov-20,Actualizat ieri,29,Iasi,Alexandru cel Bun ,Semi_detached,Unfurnished,1,4,5,25 mp,1973
14-Nov-20,Actualizat în 19.10.2020,85,Iasi,Centru Civic ,Detached,Unfurnished,3,4,4,72 mp,1980
14-Nov-20,Introdus: Azi,92.715,Iasi,Tatarasi ,Semi_detached,Furnished,3,5,10,93.45 mp,2021 (in constructie)
14-Nov-20,Actualizat ieri,52,Iasi,Canta ,Detached,Unfurnished,2,Parter,4,47 mp,1983
14-Nov-20,Actualizat în 02.11.2020,46.5,Iasi,Cug ,Detached,Furnished,2,3,6,50 mp,2020 (finalizata)
14-Nov-20,Actualizat în 26.10.2020,77,Iasi,Nicolina ,Detached,Unfurnished,3,3,4,60 mp,1981
14-Nov-20,Actualizat în 04.05.2020,67.8,Iasi,Copou ,Detached,Furnished,2,1,10,62.55 mp,N/A
14-Nov-20,Actualizat în 05.11.2019,102.8,Iasi,Copou ,Detached,Furnished,3,4,10,82.23 mp,2019
14-Nov-20,Actualizat în 12.11.2020,36.42,Iasi,Tatarasi ,Detached,Furnished,1,2,8,39 mp,2021 (in constructie)
14-Nov-20,Actualizat în 02.11.2020,99.4,Iasi,Tudor Vladimirescu ,Detached,Furnished,3,Parter,13,71 mp,2019
14-Nov-20,Actualizat în 28.10.2020,77.5,Iasi,Târgu Cucu ,Semi_detached,Unfurnished,2,3,5,49 mp,2015
14-Nov-20,Actualizat în 01.10.2020,76.5,Iasi,Dacia ,Detached,N/A,3,2,4,68 mp,1982
14-Nov-20,Actualizat în 09.11.2020,28.5,Iasi,Visani ,Detached,Unfurnished,1,Parter,2,30 mp,2020 (in constructie)
14-Nov-20,Actualizat în 05.11.2020,60.5,Iasi,Copou ,N/A,Unfurnished,2,2,11,47 mp,2019
14-Nov-20,Actualizat în 09.11.2020,32,Iasi,Tatarasi ,Semi_detached,Unfurnished,1,8,9,32 mp,1967
14-Nov-20,Actualizat în 02.11.2020,42.5,Iasi,Visani ,Detached,Unfurnished,2,Mansarda,2,67 mp,2020 (in constructie)
14-Nov-20,Actualizat în 05.11.2020,60,Iasi,Central ,Detached,Furnished,1,7,11,38 mp,2019
14-Nov-20,Actualizat în 27.10.2020,21.5,Iasi,Frumoasa ,N/A,N/A,1,Parter,N/A,17 mp,N/A
14-Nov-20,Actualizat în 16.10.2020,67,Iasi,Frumoasa ,Detached,N/A,3,Etaj 3,N/A,65 mp,1986
14-Nov-20,Actualizat în 28.08.2020,52.5,Iasi,Mircea cel Batrân ,N/A,N/A,3,Etaj 1,N/A,N/A,1978
14-Nov-20,Actualizat în 04.11.2020,63,Iasi,Canta ,Detached,Unfurnished,3,Etaj 4,N/A,59 mp,N/A
14-Nov-20,Actualizat în 04.11.2020,50,Iasi,Podu Ros ,Non_detached,Unfurnished,2,2,4,50 mp,1970
14-Nov-20,Actualizat în 30.10.2020,64.7,Iasi,Popas Pacurari ,Detached,Furnished,3,1,5,68.15 mp,2021 (in constructie)
14-Nov-20,Actualizat azi,62,Iasi,Pacurari ,Detached,Furnished,2,3,8,62 mp,1985
14-Nov-20,Actualizat în 28.10.2020,79.3,Iasi,Pacurari ,Detached,Furnished,3,1,5,83.45 mp,2021 (in constructie)
14-Nov-20,Actualizat în 10.11.2020,58,Iasi,Tatarasi ,Semi_detached,Unfurnished,2,4,10,50 mp,2020 (finalizata)
14-Nov-20,Actualizat în 30.10.2020,46,Iasi,Popas Pacurari ,Detached,Furnished,2,1,5,48.4 mp,2021 (in constructie)
14-Nov-20,Actualizat în 09.11.2020,46,Iasi,Podu Ros ,Semi_detached,Unfurnished,2,4,4,48 mp,1977
14-Nov-20,Actualizat în 04.11.2020,84,Iasi,Nicolina ,Semi_detached,N/A,4,Etaj 4,N/A,92 mp,1986
14-Nov-20,Introdus: Ieri,125,Iasi,Copou ,Detached,Furnished,2,Parter,N/A,80 mp,2018
14-Nov-20,Actualizat în 11.11.2020,50,Iasi,Podu Ros ,Semi_detached,Unfurnished,3,4,4,65 mp,N/A
14-Nov-20,Actualizat în 04.11.2020,49.999,Iasi,Podu Ros ,Semi_detached,Unfurnished,3,4,4,67 mp,1972
14-Nov-20,Actualizat în 09.11.2020,60,Iasi,Cug ,Detached,Unfurnished,2,2,4,54 mp,1986
14-Nov-20,Actualizat în 09.11.2020,65.5,Iasi,Central ,Semi_detached,Unfurnished,2,Parter,12,33 mp,2020 (finalizata)
14-Nov-20,Actualizat în 29.10.2020,79.99,Iasi,Nicolina ,Detached,Unfurnished,2,6,11,50 mp,2020 (in constructie)
14-Nov-20,Actualizat ieri,78.9,Iasi,Copou ,Semi_detached,Furnished,3,3,6,78.9 mp,2021 (in constructie)
14-Nov-20,Actualizat în 10.11.2020,195,Iasi,Copou ,Detached,Furnished,3,4,5,135.31 mp,2016
14-Nov-20,Actualizat în 12.11.2020,61,Iasi,Tatarasi ,Detached,Unfurnished,2,4,5,54 mp,2011
14-Nov-20,Actualizat în 09.11.2020,60.15,Iasi,Central ,Semi_detached,Furnished,2,9,10,38.85 mp,2021 (in constructie)
14-Nov-20,Actualizat în 21.10.2020,96.5,Iasi,Nicolina ,Detached,Unfurnished,4,2,8,101 mp,1987
14-Nov-20,Actualizat în 03.11.2020,69.9,Iasi,Nicolina ,Semi_detached,Unfurnished,3,5,6,60 mp,2020 (finalizata)
14-Nov-20,Actualizat în 06.10.2020,56,Iasi,Podu Ros ,Detached,Unfurnished,3,2,4,65 mp,1977
14-Nov-20,Actualizat ieri,51,Iasi,Alexandru cel Bun ,Semi_detached,Unfurnished,3,3,4,54 mp,1977
14-Nov-20,Actualizat în 12.11.2020,58.5,Iasi,Tatarasi ,Semi_detached,Furnished,2,4,5,54 mp,2011
14-Nov-20,Introdus: Ieri,67,Iasi,Alexandru cel Bun ,Detached,Unfurnished,3,3,4,62 mp,1980
14-Nov-20,Actualizat în 06.11.2020,58.2,Iasi,Nicolina ,Detached,Unfurnished,3,3,10,60 mp,2021 (in constructie)
14-Nov-20,Actualizat în 04.11.2020,56.8,Iasi,Centru Civic ,Detached,Unfurnished,1,9,10,34 mp,2020 (finalizata)
14-Nov-20,Actualizat ieri,55,Iasi,Copou ,Detached,Unfurnished,2,1,4,55 mp,2020
14-Nov-20,Introdus: Ieri,48.45,Iasi,Centru Civic ,Detached,Furnished,1,2,6,33 mp,2022 (in constructie)
14-Nov-20,Actualizat în 21.08.2020,60.9,Iasi,Pacurari ,Detached,Unfurnished,3,1,2,67 mp,2021 (in constructie)
14-Nov-20,Actualizat în 19.10.2020,43.5,Iasi,Mircea cel Batrân ,Detached,Unfurnished,2,1,10,42 mp,1976
14-Nov-20,Actualizat în 12.11.2020,53.4,Iasi,Centru Civic ,Semi_detached,Unfurnished,1,2,8,36 mp,2021 (in constructie)
14-Nov-20,Actualizat ieri,52,Iasi,Dacia ,Detached,Unfurnished,2,2,4,54 mp,1982
14-Nov-20,Actualizat în 12.11.2020,155,Iasi,Nicolina ,Detached,Unfurnished,6,Etaj 4,N/A,234 mp,1988
14-Nov-20,Actualizat în 19.10.2020,67,Iasi,Nicolina ,Detached,Unfurnished,3,4,4,76 mp,1984
14-Nov-20,Actualizat în 12.11.2020,49.6,Iasi,Copou ,Semi_detached,Furnished,2,2,10,43 mp,2022 (in constructie)
14-Nov-20,Actualizat în 12.11.2020,45,Iasi,Galata ,Semi_detached,Unfurnished,2,1,3,48 mp,2020 (finalizata)
14-Nov-20,Actualizat în 19.10.2020,36,Iasi,Canta ,Detached,Unfurnished,1,4,4,36 mp,1980
14-Nov-20,Actualizat ieri,112,Iasi,Bucium ,Detached,Furnished,4,1,2,127 mp,2008
14-Nov-20,Actualizat azi,35.575,Iasi,Bucium ,Detached,Unfurnished,2,1,4,44 mp,2020
14-Nov-20,Actualizat în 02.11.2020,48.5,Iasi,Pacurari ,Semi_detached,Unfurnished,2,Parter,10,47 mp,2008
14-Nov-20,Introdus: Ieri,67.9,Iasi,Nicolina ,Detached,Unfurnished,3,2,4,63 mp,1981
14-Nov-20,Actualizat în 29.10.2020,43.6,Iasi,Pacurari ,Semi_detached,Unfurnished,2,1,3,42 mp,2021 (in constructie)
14-Nov-20,Actualizat în 06.11.2020,49.6,Iasi,Nicolina ,Detached,Unfurnished,2,2,10,51 mp,2021 (in constructie)
14-Nov-20,Introdus: Ieri,42,Iasi,Alexandru cel Bun ,Non_detached,Unfurnished,2,3,4,42 mp,N/A
14-Nov-20,Actualizat în 23.10.2020,72,Iasi,Central ,Detached,Unfurnished,2,Parter,4,54 mp,1980
14-Nov-20,Actualizat în 06.11.2020,32.5,Iasi,Nicolina ,Detached,Unfurnished,1,5,11,33 mp,2021 (in constructie)
14-Nov-20,Actualizat în 12.11.2020,63.5,Iasi,Tudor Vladimirescu ,Semi_detached,Unfurnished,2,4,7,46 mp,2021 (in constructie)
14-Nov-20,Actualizat în 07.09.2020,119,Iasi,Copou ,Detached,Furnished,3,5,5,75 mp,2014
14-Nov-20,Actualizat ieri,59,Iasi,Nicolina ,Detached,Unfurnished,2,4,4,52 mp,1985
14-Nov-20,Actualizat în 29.10.2020,92,Iasi,Podul de Fier ,Detached,Unfurnished,3,3,4,74 mp,1983
14-Nov-20,Actualizat în 09.11.2020,67.402,Iasi,Centru Civic ,Detached,Furnished,1,2,10,40.85 mp,2020 (in constructie)
14-Nov-20,Actualizat în 31.10.2020,46.4,Iasi,Podul de Piatra ,Studio,N/A,2,4,4,41 mp,N/A
14-Nov-20,Actualizat în 29.10.2020,91,Iasi,Nicolina ,Detached,Unfurnished,3,3,4,75 mp,1988
14-Nov-20,Actualizat în 09.11.2020,65.1,Iasi,Nicolina ,Detached,Furnished,2,1,13,60 mp,2021 (in constructie)
14-Nov-20,Actualizat în 09.11.2020,49,Iasi,Pacurari ,Detached,Unfurnished,1,1,8,42 mp,1992
14-Nov-20,Actualizat în 12.11.2020,45,Iasi,Pacurari ,Detached,Unfurnished,2,3,4,61 mp,2020 (in constructie)
14-Nov-20,Actualizat în 11.11.2020,63.5,Iasi,Pacurari ,Detached,Unfurnished,3,1,2,70 mp,2020 (finalizata)
14-Nov-20,Actualizat în 09.11.2020,65.645,Iasi,Nicolina ,Detached,Furnished,2,4,13,60.5 mp,2021 (in constructie)
14-Nov-20,Actualizat în 03.11.2020,75.9,Iasi,Pacurari ,Detached,Unfurnished,3,1,4,73 mp,2021 (in constructie)
14-Nov-20,Actualizat în 29.10.2020,53.6,Iasi,Pacurari ,Detached,Unfurnished,2,Parter,3,51 mp,2021 (in constructie)
14-Nov-20,Actualizat în 05.11.2020,46,Iasi,Pacurari ,Detached,Unfurnished,2,2,3,49 mp,2020 (in constructie)
14-Nov-20,Actualizat în 10.11.2020,58.5,Iasi,Pacurari ,Detached,Unfurnished,3,4,10,51 mp,1977
14-Nov-20,Introdus: Ieri,45.9,Iasi,Nicolina ,Detached,Unfurnished,1,1,6,36 mp,1988
14-Nov-20,Actualizat în 24.09.2020,50,Iasi,Podu Ros ,Detached,Unfurnished,2,Etaj 2,N/A,55 mp,1977
14-Nov-20,Actualizat în 10.11.2020,60.45,Iasi,Tatarasi ,Semi_detached,Unfurnished,2,Parter,10,46.5 mp,2020 (finalizata)
14-Nov-20,Actualizat în 09.11.2020,35.2,Iasi,Pacurari ,Detached,Unfurnished,1,3,3,34.5 mp,2020 (in constructie)
14-Nov-20,Actualizat în 06.11.2020,46.6,Iasi,Nicolina ,Detached,Unfurnished,2,5,6,48 mp,2020 (in constructie)
14-Nov-20,Actualizat în 09.11.2020,39.9,Iasi,Nicolina ,Detached,Unfurnished,1,1,4,32 mp,1981
14-Nov-20,Introdus: Ieri,58.9,Iasi,Nicolina ,Detached,Unfurnished,2,4,4,52 mp,1984
14-Nov-20,Actualizat în 03.11.2020,65.5,Iasi,Cug ,Detached,Unfurnished,3,1,4,68.5 mp,2020 (finalizata)
14-Nov-20,Actualizat în 09.11.2020,60.5,Iasi,Tatarasi ,Detached,Furnished,2,9,10,52.8 mp,2020 (finalizata)
14-Nov-20,Actualizat în 06.11.2020,50.5,Iasi,Copou ,Semi_detached,Furnished,2,4,11,44 mp,2022 (in constructie)
14-Nov-20,Actualizat în 06.11.2020,55,Iasi,Podu Ros ,Semi_detached,N/A,3,10,10,50 mp,N/A
14-Nov-20,Actualizat în 09.11.2020,63.6,Iasi,Tatarasi ,Detached,Furnished,2,7,10,59.21 mp,2020 (finalizata)
14-Nov-20,Actualizat în 29.10.2020,39.602,Iasi,Frumoasa ,Detached,Unfurnished,1,4,15,37 mp,2020 (in constructie)
14-Nov-20,Actualizat în 03.11.2020,40,Iasi,Podu Ros ,Detached,Furnished,1,Etaj 4,N/A,34 mp,N/A
14-Nov-20,Actualizat în 30.10.2020,30.6,Iasi,Popas Pacurari ,Detached,Unfurnished,1,Parter,3,36 mp,2020 (in constructie)
14-Nov-20,Actualizat în 10.11.2020,125,Iasi,Gara ,Detached,Furnished,3,Parter,8,80 mp,2018
14-Nov-20,Actualizat ieri,61,Iasi,Bucium ,Detached,Unfurnished,2,1,5,52 mp,2020 (in constructie)
14-Nov-20,Actualizat în 29.10.2020,56,Iasi,Tatarasi ,Non_detached,Unfurnished,2,2,5,46 mp,2013
14-Nov-20,Actualizat în 10.11.2020,73,Iasi,Gara ,Detached,Unfurnished,2,Parter,4,52 mp,1985
14-Nov-20,Actualizat în 09.11.2020,65.5,Iasi,Centru Civic ,Semi_detached,Unfurnished,2,Parter,12,33 mp,2020 (finalizata)
14-Nov-20,Actualizat în 09.11.2020,127.8,Iasi,Tatarasi ,Detached,Furnished,3,10,10,110 mp,2020 (finalizata)
14-Nov-20,Actualizat în 09.11.2020,92.4,Iasi,Central ,Semi_detached,Furnished,2,1,5,41.99 mp,2020 (finalizata)
14-Nov-20,Actualizat în 09.11.2020,47.205,Iasi,Nicolina ,Semi_detached,Furnished,2,Parter,10,41.05 mp,2020 (finalizata)
14-Nov-20,Actualizat în 29.10.2020,75,Iasi,Popas Pacurari ,Detached,Unfurnished,3,Parter,2,112 mp,2010
14-Nov-20,Actualizat în 10.11.2020,75.425,Iasi,Centru Civic ,Detached,Furnished,1,9,12,43.1 mp,2020 (finalizata)
14-Nov-20,Actualizat în 10.11.2020,45.397,Iasi,Tatarasi ,Detached,Furnished,1,1,7,41.27 mp,2020 (in constructie)
14-Nov-20,Actualizat în 09.11.2020,40.48,Iasi,Tatarasi ,Detached,Unfurnished,1,1,4,35.2 mp,2020 (in constructie)
14-Nov-20,Actualizat în 09.11.2020,78,Iasi,Centru Civic ,Semi_detached,Furnished,2,3,5,39.09 mp,2020 (finalizata)
14-Nov-20,Actualizat în 09.11.2020,71.9,Iasi,Canta ,Detached,Unfurnished,3,3,4,76 mp,1982
14-Nov-20,Actualizat în 12.11.2020,51,Iasi,Galata ,Semi_detached,Unfurnished,2,1,3,56 mp,2019
14-Nov-20,Actualizat în 29.10.2020,67.28,Iasi,Gara ,Detached,Unfurnished,1,4,8,46 mp,2021 (in constructie)
14-Nov-20,Actualizat în 29.10.2020,98,Iasi,Miroslava ,Detached,Unfurnished,4,Parter,1,156 mp,2020 (finalizata)
14-Nov-20,Actualizat în 29.10.2020,75.5,Iasi,Tatarasi ,Semi_detached,Unfurnished,2,2,4,50 mp,2017
14-Nov-20,Actualizat în 29.10.2020,56.26,Iasi,Cug ,Detached,Unfurnished,2,2,6,58 mp,2020 (in constructie)
14-Nov-20,Actualizat în 29.10.2020,69.9,Iasi,Canta ,Detached,Unfurnished,2,3,4,58 mp,1982
14-Nov-20,Actualizat în 09.11.2020,135.5,Iasi,Centru Civic ,Semi_detached,Furnished,3,3,5,75.88 mp,N/A
14-Nov-20,Actualizat în 09.11.2020,62.4,Iasi,Copou ,Semi_detached,Furnished,3,Demisol,7,78.1 mp,2019
14-Nov-20,Actualizat în 29.10.2020,46,Iasi,Pacurari ,Detached,Unfurnished,2,2,3,55 mp,2013
14-Nov-20,Actualizat în 29.10.2020,32.5,Iasi,Cug ,Detached,Unfurnished,1,3,11,33 mp,2020 (in constructie)
14-Nov-20,Actualizat în 27.10.2020,39.6,Iasi,Frumoasa ,Detached,Unfurnished,1,2,13,38 mp,2021 (in constructie)
14-Nov-20,Actualizat în 10.11.2020,62,Iasi,Canta ,Detached,Unfurnished,3,4,5,62 mp,1980
14-Nov-20,Actualizat în 09.11.2020,47.7,Iasi,Tatarasi ,Semi_detached,Furnished,1,2,7,35.4 mp,2021 (in constructie)
14-Nov-20,Actualizat în 09.11.2020,53.73,Iasi,Tatarasi ,Semi_detached,Furnished,2,4,7,39.1 mp,2021 (in constructie)
14-Nov-20,Actualizat în 09.11.2020,49.755,Iasi,Centru Civic ,Detached,Furnished,1,8,10,32.1 mp,2021 (in constructie)
14-Nov-20,Actualizat în 29.10.2020,78,Iasi,Nicolina ,Semi_detached,Unfurnished,3,6,8,78 mp,1987
14-Nov-20,Actualizat în 04.11.2020,39.9,Iasi,Popas Pacurari ,Semi_detached,Unfurnished,2,1,2,46 mp,2020 (finalizata)
14-Nov-20,Actualizat în 09.11.2020,44,Iasi,Bucium ,Detached,Unfurnished,1,3,7,39 mp,2020 (finalizata)
14-Nov-20,Actualizat ieri,79,Iasi,Pacurari ,Detached,Furnished,3,5,9,78 mp,2021 (in constructie)
14-Nov-20,Actualizat în 05.11.2020,82,Iasi,Podu Ros ,Detached,Unfurnished,3,6,10,73 mp,N/A
14-Nov-20,Actualizat în 29.10.2020,65.7,Iasi,Copou ,Detached,Unfurnished,2,2,11,60 mp,2020 (in constructie)
14-Nov-20,Actualizat în 09.11.2020,81.15,Iasi,Copou ,Detached,Furnished,3,1,10,89.35 mp,2020 (in constructie)
14-Nov-20,Actualizat în 10.11.2020,46.56,Iasi,Cug ,Detached,Unfurnished,2,3,6,48 mp,2020 (in constructie)
14-Nov-20,Actualizat ieri,42.9,Iasi,Bucium ,Detached,Unfurnished,1,3,7,38 mp,2020 (in constructie)
14-Nov-20,Actualizat în 06.11.2020,57.5,Iasi,Bucium ,Detached,Unfurnished,3,2,3,67 mp,2019
14-Nov-20,Actualizat în 19.10.2020,58,Iasi,Galata ,Detached,Unfurnished,2,2,4,58 mp,2019
14-Nov-20,Actualizat în 29.10.2020,105,Iasi,Nicolina ,Detached,Unfurnished,3,3,8,80 mp,1989
14-Nov-20,Actualizat în 29.10.2020,59.007,Iasi,Nicolina ,Semi_detached,Unfurnished,2,4,11,45 mp,2019
14-Nov-20,Actualizat în 11.11.2020,45,Iasi,Cug ,Detached,Unfurnished,2,1,3,38 mp,2020 (in constructie)
14-Nov-20,Actualizat în 04.11.2020,51,Iasi,Podu Ros ,Semi_detached,Unfurnished,2,4,4,50 mp,N/A
14-Nov-20,Actualizat în 29.10.2020,72.94,Iasi,Oancea ,Detached,Unfurnished,2,7,7,52 mp,2020 (in constructie)
14-Nov-20,Actualizat ieri,63.5,Iasi,Dacia ,Detached,Unfurnished,3,Parter,4,65 mp,1982
14-Nov-20,Actualizat în 09.11.2020,122.85,Iasi,Centru Civic ,Semi_detached,Furnished,3,2,5,68.75 mp,2020 (finalizata)
14-Nov-20,Actualizat în 29.10.2020,52.99,Iasi,Galata ,Detached,Unfurnished,2,1,3,61 mp,2020 (in constructie)
14-Nov-20,Actualizat în 29.10.2020,85,Iasi,Palat ,Detached,Unfurnished,3,4,4,77 mp,1980
14-Nov-20,Actualizat în 11.11.2020,28.5,Iasi,Podu Ros ,Detached,Unfurnished,1,2,9,26 mp,N/A
14-Nov-20,Actualizat în 09.11.2020,48.5,Iasi,Tudor Vladimirescu ,Non_detached,Unfurnished,2,2,3,50 mp,1962
14-Nov-20,Actualizat în 03.11.2020,87,Iasi,Nicolina ,Detached,Unfurnished,4,Etaj 1,N/A,81 mp,1987
14-Nov-20,Actualizat în 09.11.2020,64.8,Iasi,Bucium ,Detached,Unfurnished,2,3,7,60 mp,2020 (finalizata)
14-Nov-20,Actualizat în 29.10.2020,35,Iasi,Cug ,Detached,Unfurnished,1,Parter,3,30 mp,2020 (in constructie)
14-Nov-20,Actualizat în 07.11.2020,49.6,Iasi,Cug ,Detached,Unfurnished,2,1,11,47 mp,2020 (in constructie)
14-Nov-20,Actualizat în 02.11.2020,55,Iasi,Galata ,Detached,Unfurnished,1,6,11,40 mp,2020 (finalizata)
14-Nov-20,Actualizat în 29.10.2020,105,Iasi,Pacurari ,Detached,Unfurnished,3,2,2,105 mp,2018
14-Nov-20,Actualizat în 30.10.2020,45,Iasi,Bucium ,Detached,Unfurnished,1,2,6,38 mp,2020 (in constructie)
14-Nov-20,Actualizat în 29.10.2020,58.2,Iasi,Cug ,Detached,Unfurnished,3,3,11,60 mp,2020 (in constructie)
14-Nov-20,Actualizat în 29.10.2020,54,Iasi,Cug ,Detached,Unfurnished,2,Parter,3,51 mp,2020 (in constructie)
14-Nov-20,Actualizat în 29.10.2020,55.29,Iasi,Cug ,Detached,Unfurnished,2,1,6,57 mp,2020 (in constructie)
14-Nov-20,Actualizat în 03.11.2020,51,Iasi,Cug ,Detached,Unfurnished,2,Parter,N/A,52 mp,2018
14-Nov-20,Actualizat în 09.11.2020,45,Iasi,Copou ,Semi_detached,Furnished,1,1,5,32.14 mp,2020 (finalizata)
14-Nov-20,Actualizat în 29.10.2020,37,Iasi,Popas Pacurari ,Detached,Unfurnished,1,1,3,41 mp,2020 (in constructie)
14-Nov-20,Actualizat în 12.11.2020,54.5,Iasi,Baza 3 ,Semi_detached,Unfurnished,3,2,4,56 mp,N/A
14-Nov-20,Actualizat în 29.10.2020,62,Iasi,Cug ,Semi_detached,Unfurnished,3,Parter,3,54 mp,2020 (in constructie)
14-Nov-20,Actualizat în 09.11.2020,202,Iasi,Centru Civic ,Detached,Furnished,4,11,12,182.7 mp,2020 (finalizata)
14-Nov-20,Actualizat în 09.11.2020,307,Iasi,Copou ,Detached,Furnished,3,9,9,199 mp,2019
14-Nov-20,Actualizat în 11.11.2020,57.5,Iasi,Alexandru cel Bun ,Detached,Unfurnished,2,6,10,56 mp,N/A
14-Nov-20,Actualizat în 03.11.2020,89,Iasi,Nicolina ,Detached,Unfurnished,4,Etaj 3,N/A,88 mp,1988
14-Nov-20,Actualizat ieri,66.5,Iasi,Nicolina ,Detached,Unfurnished,2,Etaj 1,N/A,54 mp,1987
14-Nov-20,Actualizat în 29.10.2020,45,Iasi,Cug ,Detached,Unfurnished,2,1,3,38 mp,2020 (in constructie)
14-Nov-20,Actualizat în 09.11.2020,37.925,Iasi,Nicolina ,Detached,Furnished,1,3,13,38.5 mp,2021 (in constructie)
14-Nov-20,Actualizat în 10.11.2020,63,Iasi,Bucium ,Detached,Unfurnished,2,Parter,5,52 mp,2020 (in constructie)
14-Nov-20,Actualizat în 19.10.2020,55,Iasi,Galata ,Detached,Unfurnished,2,Parter,3,44 mp,2017
14-Nov-20,Actualizat în 30.10.2020,59,Iasi,Bucium ,Detached,Unfurnished,2,2,6,50 mp,2020 (in constructie)
14-Nov-20,Actualizat în 12.11.2020,68.4,Iasi,Bucium ,Detached,Unfurnished,2,6,7,61 mp,2020 (in constructie)
14-Nov-20,Introdus: Ieri,54.8,Iasi,Metalurgie ,Semi_detached,Unfurnished,2,3,4,45 mp,1980
14-Nov-20,Actualizat în 29.10.2020,53.35,Iasi,Cug ,Detached,Unfurnished,2,2,6,55 mp,2020 (in constructie)
14-Nov-20,Actualizat în 10.11.2020,59.5,Iasi,Cug ,Semi_detached,Unfurnished,3,2,3,59 mp,2020 (in constructie)
14-Nov-20,Actualizat în 29.10.2020,36.5,Iasi,Cug ,Detached,Unfurnished,1,3,3,38 mp,2018
14-Nov-20,Actualizat în 09.11.2020,49.5,Iasi,Cug ,Semi_detached,Unfurnished,3,1,4,43 mp,2020 (in constructie)
14-Nov-20,Actualizat în 05.11.2020,68,Iasi,Nicolina ,Detached,Unfurnished,3,Etaj 4,N/A,71 mp,1987
14-Nov-20,Actualizat în 29.10.2020,49.6,Iasi,Cug ,Detached,Unfurnished,2,2,11,51 mp,2020 (in constructie)
14-Nov-20,Actualizat în 29.10.2020,67.402,Iasi,Centru Civic ,Non_detached,Unfurnished,1,4,10,41 mp,2019
14-Nov-20,Actualizat în 29.10.2020,51.41,Iasi,Cug ,Detached,Unfurnished,2,1,6,53 mp,2020 (in constructie)
14-Nov-20,Actualizat în 29.10.2020,78.9,Iasi,Nicolina ,Detached,Unfurnished,3,2,4,75 mp,1982
14-Nov-20,Actualizat în 29.10.2020,50.5,Iasi,Cug ,Detached,Unfurnished,2,2,6,52 mp,2020 (in constructie)
14-Nov-20,Actualizat în 29.10.2020,61.9,Iasi,Nicolina ,Detached,Unfurnished,2,1,4,55 mp,1983
14-Nov-20,Actualizat în 29.10.2020,79.5,Iasi,Cug ,Detached,Unfurnished,3,1,3,71 mp,2020 (finalizata)
14-Nov-20,Actualizat în 09.11.2020,67.95,Iasi,Copou ,Detached,Furnished,2,6,7,62.5 mp,2019
14-Nov-20,Actualizat în 29.10.2020,60.05,Iasi,Copou ,Semi_detached,Unfurnished,2,1,10,65 mp,2019
14-Nov-20,Actualizat în 29.10.2020,67.402,Iasi,Palat ,Semi_detached,Unfurnished,1,5,10,41 mp,2019
14-Nov-20,Actualizat în 29.10.2020,51.92,Iasi,Cug ,Semi_detached,Unfurnished,2,5,6,47 mp,2020 (in constructie)
14-Nov-20,Actualizat ieri,43,Iasi,Cug ,Detached,Unfurnished,2,Etaj 3,N/A,48 mp,2018
14-Nov-20,Actualizat în 29.10.2020,68.5,Iasi,Copou ,Detached,Unfurnished,2,6,11,62 mp,2020 (in constructie)
14-Nov-20,Actualizat în 02.11.2020,34.5,Iasi,Galata ,Detached,Unfurnished,1,1,3,34 mp,2020 (in constructie)
14-Nov-20,Actualizat în 29.10.2020,59.5,Iasi,Cug ,Detached,Unfurnished,3,1,3,59 mp,2020 (in constructie)
14-Nov-20,Actualizat în 29.10.2020,47.7,Iasi,Galata ,Detached,Unfurnished,2,1,3,54 mp,2020 (in constructie)
14-Nov-20,Introdus: Ieri,44,Iasi,Bucium ,Detached,Unfurnished,1,1,5,38 mp,2020 (in constructie)
14-Nov-20,Actualizat în 11.11.2020,44,Iasi,Bucium ,Semi_detached,Unfurnished,2,1,2,46 mp,2020 (finalizata)
14-Nov-20,Actualizat în 09.11.2020,106.9,Iasi,Tatarasi ,Detached,Furnished,2,3,3,65 mp,2009
14-Nov-20,Actualizat în 05.11.2020,65,Iasi,Pacurari ,Detached,Unfurnished,3,2,5,65 mp,2020 (finalizata)
14-Nov-20,Actualizat în 10.11.2020,75,Iasi,Ultracentral ,Non_detached,Unfurnished,2,4,4,42 mp,Între 1941 ºi 1977
